_id,title,rating,year,users_rating,votes,metascore,description,runtime,codirector,director,cogenre,genre,mainactor,secactor,seclanguage,vose,country,seccountry
62920b36f70f528bb91f9313,Vampire in Brooklyn,R,1995,4.6,20941,27,"A ship sails into Brooklyn with all its crew dead. But something gets off and the killing continues on land. The vampire is looking for a specific woman - half-human, half-vampire. Rita's the cop detective investigating the many killings.",100 min,,Wes Craven,Fantasy,Comedy,Eddie Murphy,Angela Bassett,,English,USA,
62920b36f70f528bb91f9314,Biker Boyz,PG-13,2003,4.7,12523,36,A son of the leader of a legendary group of an urban biker gang tries to retain his championship title.,110 min,,Reggie Rock Bythewood,Drama,Action,Laurence Fishburne,Derek Luke,,English,USA,
62920b36f70f528bb91f9315,Martyrs,Not Rated,2015,4.0,5075,22,A woman and her childhood friend seek out revenge on those who victimized and abused them.,86 min,Michael Goetz,Kevin Goetz,Horror,Drama,Troian Bellisario,Bailey Noble,,English,USA,
62920b36f70f528bb91f9316,Garfield: A Tail of Two Kitties,PG,2006,5.0,37587,37,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",82 min,,Tim Hill,Adventure,Animation,Breckin Meyer,Jennifer Love Hewitt,,English,UK,USA
62920b36f70f528bb91f9317,Just Before I Go,R,2014,6.4,17326,24,"On the verge of giving up on life, a guy travels to his hometown to make amends.",95 min,,Courteney Cox,Drama,Comedy,Seann William Scott,Olivia Thirlby,,English,USA,
62920b36f70f528bb91f9318,The Comfort of Strangers,R,1990,6.3,4320,61,"A couple retreat to Venice to work on their relationship, but an encounter with a stranger leads them into a world of intrigue - where their darkest desires are in reach.",107 min,,Paul Schrader,Thriller,Drama,Christopher Walken,Rupert Everett,,English,USA,Italy
62920b36f70f528bb91f9319,Brewster McCloud,R,1970,7.0,4200,72,An introverted loner living in the bowels of the Astrodome plots to develop - with the aid of a mysterious guardian angel - a pair of wings that will help him fly.,105 min,,Robert Altman,Fantasy,Comedy,Bud Cort,Sally Kellerman,,English,USA,
62920b36f70f528bb91f931a,15 Minutes,R,2001,6.1,47661,34,A homicide detective and a fire marshal must stop a pair of murderers who commit videotaped crimes to become media darlings.,120 min,,John Herzfeld,Crime,Action,Robert De Niro,Edward Burns,Czech,English,USA,Germany
62920b36f70f528bb91f931b,State of Grace,R,1990,7.2,20204,60,A New York cop is recruited to return to his hometown and infiltrate the mob ran by his best friend's brother.,134 min,,Phil Joanou,Crime,Action,Sean Penn,Ed Harris,,English,UK,USA
62920b36f70f528bb91f931c,She's Out of Control,PG,1989,5.4,3835,20,"When an average-looking teenage girl gets a makeover, it's enough to make her father become overprotective of her.",90 min,,Stan Dragoti,,Comedy,Tony Danza,Catherine Hicks,,English,USA,
62920b36f70f528bb91f931d,Prime,PG-13,2005,6.2,39122,58,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.",105 min,,Ben Younger,Drama,Comedy,Uma Thurman,Meryl Streep,,English,USA,
62920b36f70f528bb91f931e,Before Night Falls,R,2000,7.2,23516,85,"The life of Cuban poet and novelist, Reinaldo Arenas.",133 min,,Julian Schnabel,Drama,Biography,Olatz López Garmendia,Giovani Florido,Spanish,English,USA,Mexico
62920b36f70f528bb91f931f,The Possession of Michael King,R,2014,5.7,11344,34,"After poor advice from a psychic leads to the death of his wife, a man vows to disprove the existence of the paranormal by allowing himself to be possessed by demons.",83 min,,David Jung,,Horror,Shane Johnson,Ella Anderson,,English,USA,
62920b36f70f528bb91f9320,Careful What You Wish For,R,2015,5.7,7145,32,"A guy gets more than he bargained for after entering into an affair with the wife of an investment banker. Soon, a suspicious death and substantial life insurance policy embroil him in a scandal.",91 min,,Elizabeth Allen Rosenbaum,Thriller,Drama,Nick Jonas,Kiki Harris,,English,USA,
62920b36f70f528bb91f9321,Proud Mary,R,2018,4.9,8293,35,"Mary (Taraji P. Henson) is a hit woman working for an organized crime family in Boston, whose life is completely turned around when she meets a young boy whose path she crosses when a professional hit goes bad.",89 min,,Babak Najafi,Crime,Action,Taraji P. Henson,Billy Brown,Russian,English,USA,
62920b36f70f528bb91f9322,Fun Size,PG-13,2012,5.4,13398,37,"Wren's Halloween plans go awry when she's made to babysit her brother, who disappears into a sea of trick-or-treaters. With her best friend and two nerds at her side, she needs to find her brother before her mom finds out he's missing.",86 min,,Josh Schwartz,Comedy,Adventure,Victoria Justice,Jackson Nicoll,,English,USA,
62920b36f70f528bb91f9323,The Pope of Greenwich Village,R,1984,6.7,7552,58,Two cousins unknowingly rob the mob and face the dangerous consequences.,121 min,,Stuart Rosenberg,Comedy,Action,Eric Roberts,Mickey Rourke,,English,USA,
62920b36f70f528bb91f9324,All Cheerleaders Die,Not Rated,2013,5.1,7999,45,"A rebel girl signs up a group of cheerleaders to help her take down the captain of their high school football team, but a supernatural turn of events thrusts the girls into a different battle.",89 min,Chris Sivertson,Lucky McKee,Fantasy,Comedy,Sidney Allison,Charon R. Arnold,,English,USA,
62920b36f70f528bb91f9325,Reservation Road,R,2007,6.7,21999,46,The lives of two families change forever after a fatal tragedy takes place on Reservation Road.,102 min,,Terry George,Drama,Crime,Joaquin Phoenix,Elle Fanning,,English,USA,Germany
62920b36f70f528bb91f9326,A Walk on the Moon,R,1999,6.6,7795,70,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,107 min,,Tony Goldwyn,Romance,Drama,Bobby Boriello,Diane Lane,,English,USA,
62920b36f70f528bb91f9327,Regarding Henry,PG-13,1991,6.7,28686,47,"After being shot, a lawyer loses his memory and must relearn speech and mobility, but he has a loving family to support him.",108 min,,Mike Nichols,Romance,Drama,Harrison Ford,Annette Bening,,English,USA,
62920b36f70f528bb91f9328,Radio Days,PG,1987,7.5,30592,74,A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.,88 min,,Woody Allen,,Comedy,Mike Starr,Paul Herman,Spanish,English,USA,
62920b36f70f528bb91f9329,I Hate Kids,PG-13,2019,5.8,1616,12,"Nick, writer of ""I Hate Kids"", is getting married when 13 y.o. Mason claims to be his son. A psychic and DNA tests prove it. Mason was adopted and doesn't know his real mom. Nick and co. visit all his girlfriends/flings 14 years ago.",89 min,,John Asher,Comedy,Adventure,Tom Everett Scott,Tituss Burgess,,English,USA,
62920b36f70f528bb91f932a,The East,PG-13,2013,6.8,47846,68,An operative for an elite private intelligence firm finds her priorities changing dramatically after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,116 min,,Zal Batmanglij,Drama,Adventure,Brit Marling,Alexander Skarsgård,American Sign Language,English,UK,USA
62920b36f70f528bb91f932b,Ernest Goes to Camp,PG,1987,5.5,10591,24,"Ernest, a lovable loser who works as a summer camp handyman and dreams of becoming a guidance councilor, must find a way to inspire a group of juvenile delinquents as well as stop a shady strip mining company from closing the camp.",92 min,,John R. Cherry III,Family,Comedy,Jim Varney,Victoria Racimo,,English,USA,
62920b36f70f528bb91f932c,Chapter 27,R,2007,5.7,10217,32,A film about Mark David Chapman in the days leading up to the infamous murder of Beatle John Lennon.,84 min,,J.P. Schaefer,Crime,Biography,Chuck Cooper,Victor Verhaeghe,,English,Canada,USA
62920b36f70f528bb91f932d,The Yards,R,2000,6.4,19484,58,Leo is released from prison after serving time for car theft. His plan to go straight falls apart when he meets his corrupt uncle for a job and later an old friend working there. It culminates at the (railroad) yards.,115 min,,James Gray,Drama,Crime,Mark Wahlberg,Joaquin Phoenix,Spanish,English,USA,
62920b36f70f528bb91f932e,3000 Miles to Graceland,R,2001,6.0,42983,21,A gang of ex-cons rob a casino during Elvis convention week.,125 min,,Demian Lichtenstein,Comedy,Action,Kurt Russell,Kevin Costner,,English,USA,
62920b36f70f528bb91f932f,The Keeping Room,R,2014,6.0,6147,58,"Left without men in the dying days of the American Civil War, three women must fight to defend their home and themselves from two rogue soldiers who have broken off from the fast-approaching Union Army.",95 min,,Daniel Barber,Western,Drama,Brit Marling,Hailee Steinfeld,,English,USA,
62920b36f70f528bb91f9330,The Smurfs 2,PG,2013,5.3,36545,34,"The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs.",105 min,,Raja Gosnell,Adventure,Animation,Hank Azaria,Neil Patrick Harris,French,English,USA,France
62920b36f70f528bb91f9331,The Eyes of My Mother,R,2016,6.2,10889,63,"A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life.",76 min,,Nicolas Pesce,Horror,Drama,Diana Agostini,Olivia Bond,Portuguese,English,USA,
62920b36f70f528bb91f9332,The Eye,PG-13,2008,5.4,50602,36,A woman receives an eye transplant that allows her to see into the supernatural world.,98 min,Xavier Palud,David Moreau,Horror,Drama,Jessica Alba,Alessandro Nivola,Spanish,English,USA,Canada
62920b36f70f528bb91f9333,The Great Muppet Caper,G,1981,7.2,13152,70,"Kermit the Frog, The Great Gonzo, and Fozzie Bear are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy.",97 min,,Jim Henson,Comedy,Adventure,Jim Henson,Frank Oz,,English,UK,USA
62920b36f70f528bb91f9334,I Know Who Killed Me,R,2007,3.6,25631,16,"A young woman who was missing reappears, but she claims to be someone else entirely.",106 min,,Chris Sivertson,Drama,Crime,Bonnie Aarons,Lindsay Lohan,,English,USA,
62920b36f70f528bb91f9335,The Out-of-Towners,PG-13,1999,5.5,12615,33,The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.,90 min,,Sam Weisman,,Comedy,Steve Martin,Goldie Hawn,,English,USA,
62920b36f70f528bb91f9336,Simon Birch,PG,1998,6.9,20204,39,A young boy with stunted growth is convinced that God has a great purpose for him.,114 min,,Mark Steven Johnson,Drama,Comedy,Joseph Mazzello,Ashley Judd,,English,USA,
62920b36f70f528bb91f9337,Raising Helen,PG-13,2004,6.0,34877,38,"After her sister and brother-in-law die in a car accident, a young woman becomes the guardian of their three children.",119 min,,Garry Marshall,Drama,Comedy,Kate Hudson,John Corbett,,English,USA,
62920b36f70f528bb91f9338,The Buddy Holly Story,PG,1978,7.2,7950,78,"The story of the life and career of the early rock and roll singer, from his meteoric rise to stardom, to his marriage and untimely death.",114 min,,Steve Rash,Drama,Biography,Gary Busey,Don Stroud,,English,USA,
62920b36f70f528bb91f9339,Liberal Arts,PG-13,2012,6.7,35287,55,"When 30-something Jesse returns to his alma mater for a professor's retirement party, he falls for Zibby, a college student, and is faced with a powerful attraction that springs up between them.",97 min,,Josh Radnor,Drama,Comedy,Josh Radnor,Elizabeth Olsen,,English,USA,
62920b36f70f528bb91f933a,House of D,PG-13,2004,6.9,8733,33,"By working through problems stemming from his past, Tom Warshaw, an American artist living in Paris, begins to discover who he really is, and returns to his home to reconcile with his family and friends.",96 min,,David Duchovny,Drama,Comedy,Anton Yelchin,Robin Williams,French,English,USA,
62920b36f70f528bb91f933b,The Philadelphia Experiment,PG,1984,6.1,13657,44,"A United States Navy destroyer escort participates in a Navy ""invisibility"" experiment that inadvertently sends two sailors forty years into the future.",102 min,,Stewart Raffill,Drama,Adventure,Michael Paré,Nancy Allen,,English,USA,
62920b36f70f528bb91f933c,Clockstoppers,PG,2002,5.2,13107,40,A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,94 min,,Jonathan Frakes,Adventure,Action,Jesse Bradford,French Stewart,,English,USA,
62920b36f70f528bb91f933d,Anna,R,2013,6.5,50704,42,"A man with the ability to enter people's memories takes on the case of a brilliant, troubled sixteen-year-old girl to determine whether she is a sociopath or a victim of trauma.",99 min,,Jorge Dorado,Mystery,Drama,Mark Strong,Saskia Reeves,,English,Spain,USA
62920b36f70f528bb91f933e,The Wild Life,R,1984,6.1,2291,32,"Eighties teen romp involving Bill and his new apartment, Jim and his rebellious antics, Tom and his crazy self, and Anita with her older man David.",96 min,,Art Linson,Drama,Comedy,Chris Penn,Ilan Mitchell-Smith,,English,USA,
62920b36f70f528bb91f933f,Meatballs Part II,PG,1984,3.8,2201,21,Second in the series of Meatball movies. A group of kids attempt to save a summer camp that's a financial failure.,87 min,,Ken Wiederhorn,,Comedy,Richard Mulligan,Hamilton Camp,,English,USA,
62920b36f70f528bb91f9340,Man Down,R,2015,5.9,8883,27,"In a post-apocalyptic America, former U.S. Marine Gabriel Drummer searches desperately for the whereabouts of his son, accompanied by his best friend and a survivor.",90 min,,Dito Montiel,Thriller,Drama,Shia LaBeouf,Jai Courtney,,English,USA,
62920b36f70f528bb91f9341,Tanner Hall,R,2009,5.8,3262,40,"Tanner Hall is a vivid peek into the private world of an all-girls boarding school. In a cozy, but run-down New England, the knot of adolescent complexity is unraveled through the coming-of-age stories of four teenage girls.",96 min,Tatiana von Fürstenberg,Francesca Gregorini,Romance,Drama,Rooney Mara,Georgia King,,English,USA,
62920b37f70f528bb91f9342,Swimfan,PG-13,2002,5.1,18643,29,A high school senior with a promising swimming career has a one-night stand with consequences.,85 min,,John Polson,Thriller,Drama,Jesse Bradford,Erika Christensen,,English,USA,
62920b37f70f528bb91f9343,XX,R,2017,4.5,10761,64,Four short horror films that are directed and written by women.,80 min,Karyn Kusama,Roxanne Benjamin,,Horror,Natalie Brown,Jonathan Watton,,English,Canada,USA
62920b37f70f528bb91f9344,Barfly,R,1987,7.2,18163,70,"Based on the life of successful poet Charles Bukowski and his exploits in Hollywood during the 60s, 70s, and 80s.",100 min,,Barbet Schroeder,Drama,Comedy,Mickey Rourke,Faye Dunaway,,English,USA,
62920b37f70f528bb91f9345,Defending Your Life,PG,1991,7.2,16343,63,"In an afterlife way station resembling a block of hotels, the lives of the recently-deceased are examined in a court-like setting.",112 min,,Albert Brooks,Drama,Comedy,Albert Brooks,Michael Durrell,Japanese,English,USA,
62920b37f70f528bb91f9346,The Last Exorcism,PG-13,2010,5.6,47214,63,A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,87 min,,Daniel Stamm,Mystery,Horror,Patrick Fabian,Ashley Bell,,English,France,USA
62920b37f70f528bb91f9347,Class of 1999,R,1990,5.9,6458,33,"Robot teachers have been secretly placed in the schools where the students have run riot. The teachers do a good job of controlling the unruly youngsters, until they go too far and some students get suspicious.",99 min,,Mark L. Lester,Horror,Action,Bradley Gregg,Traci Lind,,English,USA,
62920b37f70f528bb91f9348,Are You Here,R,2013,5.3,14749,37,"Two childhood best friends, one a superficial womanizer and the other a barely functioning bipolar, embark on a road trip back to their hometown after one of them learns his estranged father has died.",114 min,,Matthew Weiner,Drama,Comedy,Owen Wilson,Laura Ramsey,,English,USA,
62920b37f70f528bb91f9349,Critters 2,PG-13,1988,5.5,13399,48,"Eggs of the small, furry alien carnivores are left behind on Earth and, after hatching, again set their appetites on the town of Grover's Bend.",86 min,,Mick Garris,Horror,Comedy,Terrence Mann,Don Keith Opper,,English,USA,
62920b37f70f528bb91f934a,The Rider,R,2017,7.4,12482,92,"After suffering a near fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.",104 min,,Chloé Zhao,Western,Drama,Brady Jandreau,Mooney,Spanish,English,USA,
62920b37f70f528bb91f934b,Glitter,PG-13,2001,2.2,21198,14,"A young singer dates a disc jockey who helps her get into the music business, but their relationship become complicated as she ascends to super stardom.",104 min,,Vondie Curtis-Hall,Music,Drama,Mariah Carey,Max Beesley,,English,USA,
62920b37f70f528bb91f934c,Excess Baggage,PG-13,1997,5.4,12439,34,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",101 min,,Marco Brambilla,Comedy,Action,Alicia Silverstone,Benicio Del Toro,,English,USA,
62920b37f70f528bb91f934d,Mr. Turner,R,2014,6.8,23764,94,"An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life.",150 min,,Mike Leigh,Drama,Biography,Timothy Spall,Paul Jesson,,English,UK,France
62920b37f70f528bb91f934e,Mutiny on the Bounty,Not Rated,1962,7.3,"14,545",48,"In 1787, British ship Bounty leaves Portsmouth to bring a cargo of bread-fruit from Tahiti but the savage on-board conditions imposed by Captain Bligh trigger a mutiny led by officer Fletcher Christian.",178 min,Carol Reed,Lewis Milestone,Drama,Adventure,Marlon Brando,Trevor Howard,Polynesian,English,USA,
62920b37f70f528bb91f934f,The Drowning,Not Rated,2016,4.4,2693,43,"A psychiatrist faces his past, present and future when he finds himself involved in the treatment of a young man recently released from prison for a murder committed when the boy was just 11 years old.",95 min,,Bette Gordon,Thriller,Drama,Julia Stiles,John C. McGinley,,English,USA,Hong Kong
62920b37f70f528bb91f9350,LBJ,R,2016,6.4,5363,54,"Lyndon B. Johnson aligns himself with John F. Kennedy, rises to the Presidency, and deals with the civil rights struggles of the 1960s.",98 min,,Rob Reiner,Drama,Biography,Woody Harrelson,Michael Stahl-David,,English,USA,
62920b37f70f528bb91f9351,Cold in July,R,2014,6.8,33465,73,"When a protective father meets a murderous ex-con, both need to deviate from the path they are on as they soon find themselves entangled in a downwards spiral of lies and violence while having to confront their own inner psyche.",109 min,,Jim Mickle,Thriller,Crime,Vinessa Shaw,Michael C. Hall,,English,USA,France
62920b37f70f528bb91f9352,The Grifters,R,1990,6.9,24600,86,"A small-time conman has torn loyalties between his estranged mother and new girlfriend, both of whom are high-stakes grifters with their own angles to play.",110 min,,Stephen Frears,Drama,Crime,Anjelica Huston,John Cusack,,English,USA,Canada
62920b37f70f528bb91f9353,Jolene,R,2008,6.4,4261,31,"A teenage orphan spends ten years traveling cross-country experiencing life, love and heartbreak. Based on E.L. Doctorow's story, ""Jolene: A Life.""",121 min,,Dan Ireland,,Drama,Jessica Chastain,Frances Fisher,,English,USA,
62920b37f70f528bb91f9354,Return to Sender,Not Rated,2015,5.1,11569,23,A nurse living in small town goes on a blind date with a man who is not the person he says he is.,92 min,,Fouad Mikati,Thriller,Drama,Rosamund Pike,Shiloh Fernandez,,English,USA,
62920b37f70f528bb91f9355,Porky's II: The Next Day,R,1983,5.1,10571,38,The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.,98 min,,Bob Clark,,Comedy,Dan Monahan,Wyatt Knight,,English,Canada,USA
62920b37f70f528bb91f9356,The Disappearance of Eleanor Rigby: Them,R,2014,6.3,11451,57,One couple's story as they try to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.,123 min,,Ned Benson,Romance,Drama,James McAvoy,Jessica Chastain,French,English,USA,
62920b37f70f528bb91f9357,Mascots,TV-MA,2016,5.7,6468,57,A look into the world of competitive mascots.,89 min,,Christopher Guest,,Comedy,Zach Woods,Wayne Wilderson,,English,USA,
62920b37f70f528bb91f9358,F/X,R,1986,6.7,16999,71,"A movie special effects man is hired to fake a real-life mob killing for a witness protection plan, but finds his own life in danger.",109 min,,Robert Mandel,Thriller,Action,Bryan Brown,Brian Dennehy,,English,USA,
62920b37f70f528bb91f9359,Alone in the Dark,R,2005,2.4,"41,229",9,A detective of the paranormal slowly unravels mysterious events with deadly results.,99 min,,Uwe Boll,Horror,Action,Christian Slater,Tara Reid,,English,Canada,Germany
62920b37f70f528bb91f935a,Uncommon Valor,R,1983,6.4,8707,38,"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos.",105 min,,Ted Kotcheff,Drama,Action,Gene Hackman,Robert Stack,,English,USA,
62920b37f70f528bb91f935b,Burying the Ex,R,2014,5.4,9642,37,A guy's regrets over moving in with his girlfriend are compounded when she dies and comes back as a zombie.,89 min,,Joe Dante,Horror,Comedy,Anton Yelchin,Ashley Greene,,English,USA,
62920b37f70f528bb91f935c,Demon Seed,R,1977,6.3,7895,55,"A scientist creates Proteus--an organic super computer with artificial intelligence which becomes obsessed with human beings, and in particular the creators wife.",94 min,,Donald Cammell,Sci-Fi,Horror,Julie Christie,Fritz Weaver,,English,USA,
62920b37f70f528bb91f935d,No Holds Barred,PG-13,1989,4.4,5724,31,"Rip is the World Wrestling Federation champion who is faithful to his fans and the network he wrestles for. Brell, the new head of the World Television Network, wants Rip to wrestle for his...",93 min,,Thomas J. Wright,Sport,Action,Hulk Hogan,Joan Severance,,English,USA,
62920b37f70f528bb91f935e,Little Women,PG-13,2018,5.1,"1,026",40,"A modern retelling of Louisa May Alcott's classic novel, we follow the lives of four sisters - Meg, Jo, Beth, and Amy March - detailing their passage from childhood to womanhood. Despite ...",112 min,,Clare Niederpruem,Family,Drama,Sarah Davenport,Lea Thompson,,English,USA,
62920b37f70f528bb91f935f,Murder at 1600,R,1997,6.1,27840,47,A young woman is murdered in the White House. Homicide detective Regis/W.Snipes investigates while Secret Service works against him. He's assigned agent Chance/D.Lane. She eventually cooperates after a man's framed.,107 min,,Dwight H. Little,Crime,Action,Wesley Snipes,Diane Lane,,English,USA,
62920b37f70f528bb91f9360,Battle for the Planet of the Apes,G,1973,5.5,28087,40,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike.",93 min,,J. Lee Thompson,Sci-Fi,Action,Roddy McDowall,Claude Akins,,English,USA,
62920b37f70f528bb91f9361,Samson,PG-13,2018,4.4,4020,17,"After losing the love of his life to a cruel Philistine Prince, a young Hebrew with supernatural strength defends his people, sacrificing everything to avenge his love, his people, and God.",110 min,Gabriel Sabloff,Bruce Macdonald,Drama,Action,Taylor James,Billy Zane,,English,South Africa,USA
62920b37f70f528bb91f9362,6 Souls,R,2010,6.1,31690,28,A forensic psychiatrist discovers that all but one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,112 min,Björn Stein,Måns Mårlind,Mystery,Horror,Julianne Moore,Jonathan Rhys Meyers,,English,USA,
62920b37f70f528bb91f9363,Lenny,R,1974,7.6,14008,61,The story of acerbic 1960s comic,111 min,,Bob Fosse,Drama,Biography,Dustin Hoffman,Valerie Perrine,,English,USA,
62920b37f70f528bb91f9364,Stone,R,2010,5.4,39782,58,A convicted arsonist looks to manipulate a parole officer into a plan to secure his parole by placing his beautiful wife in the lawman's path.,105 min,,John Curran,Thriller,Drama,Robert De Niro,Edward Norton,,English,USA,
62920b37f70f528bb91f9365,The Oath,R,2018,5.4,3698,58,"In a politically divided America, a man struggles to make it through the Thanksgiving holiday without destroying his family.",93 min,,Ike Barinholtz,Thriller,Comedy,Ike Barinholtz,Tiffany Haddish,,English,USA,
62920b37f70f528bb91f9366,Breach,PG-13,2007,7.0,56868,74,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union.",110 min,,Billy Ray,Crime,Biography,Chris Cooper,Ryan Phillippe,Russian,English,USA,
62920b37f70f528bb91f9367,Find Me Guilty,R,2006,7.0,32065,65,"In the late 1980s, a low level gangster named Jackie DiNorscio defends himself in court in what became the longest criminal trial in American judicial history.",125 min,,Sidney Lumet,Comedy,Biography,Vin Diesel,Alex Rocco,,English,Germany,USA
62920b37f70f528bb91f9368,Bulletproof,R,1996,5.8,34201,30,"Two criminals, Keats and Moses, end their friendship, when Keats turns out to be an undercover cop. Many years later, the two are forced to work together when Keats is assigned to protect Moses as a witness.",84 min,,Ernest R. Dickerson,Comedy,Action,Damon Wayans,Adam Sandler,,English,USA,
62920b37f70f528bb91f9369,Children of a Lesser God,R,1986,7.2,14497,80,"A new speech teacher at a school for the deaf falls in love with the janitor, a deaf woman speechless by choice.",119 min,,Randa Haines,Romance,Drama,William Hurt,Marlee Matlin,American Sign Language,English,USA,
62920b37f70f528bb91f936a,The Remaining,PG-13,2014,4.3,6557,38,"Friends gather at a wedding, but the celebration is shattered by terrifying apocalyptic events forcing them to examine life, love and faith as they must choose between redemption and survival.",88 min,,Casey La Scala,Horror,Drama,Johnny Pacar,Shaun Sipos,,English,USA,
62920b37f70f528bb91f936b,Deadly Friend,R,1986,5.6,6459,44,"After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting robotic microchips into her brain.",91 min,,Wes Craven,Horror,Drama,Matthew Labyorteaux,Kristy Swanson,,English,USA,
62920b37f70f528bb91f936c,The Killing of a Chinese Bookie,R,1976,7.4,10484,65,"A proud strip club owner is forced to come to terms with himself as a man, when his gambling addiction gets him in hot water with the mob, who offer him only one alternative.",135 min,,John Cassavetes,Drama,Crime,Ben Gazzara,Timothy Carey,,English,USA,
62920b37f70f528bb91f936d,A Kid Like Jake,R,2018,5.3,2711,60,Loving parents of a four-year-old must come to terms with their child being transgender.,92 min,,Silas Howard,Family,Drama,Claire Danes,Jim Parsons,,English,USA,
62920b37f70f528bb91f936e,Over the Edge,PG,1979,7.4,5844,67,A group of bored teenagers rebel against authority in the community of New Granada after the death of one of their own.,95 min,,Jonathan Kaplan,Drama,Crime,Michael Eric Kramer,Pamela Ludwig,,English,USA,
62920b37f70f528bb91f936f,Dahmer,R,2002,5.6,9260,63,Biopic about notorious American serial killer,101 min,,David Jacobson,Crime,Biography,Jeremy Renner,Bruce Davison,,English,USA,
62920b37f70f528bb91f9370,The Kentuckian,Passed,1955,6.3,2340,41,"A Kentucky widower bound for 1820's Texas with his young son is thwarted in his efforts by a corrupt constable, a long-standing family feud, and a beautiful indentured servant.",104 min,,Burt Lancaster,Western,Drama,Burt Lancaster,Dianne Foster,,English,USA,
62920b37f70f528bb91f9371,Killing Season,R,2013,5.4,35109,25,"Two veterans of the Bosnian War, one American, one Serbian, find their unlikely friendship tested when one of them reveals their true intentions.",91 min,,Mark Steven Johnson,Drama,Action,Robert De Niro,John Travolta,Serbian,English,USA,Belgium
62920b37f70f528bb91f9372,High Spirits,PG-13,1988,5.8,8334,47,"When a hotelier attempts to fill the chronic vacancies at his castle by launching an advertising campaign that falsely portrays the property as haunted, two actual ghosts show up and end up falling for two guests.",99 min,,Neil Jordan,Fantasy,Comedy,Peter O'Toole,Donal McCann,,English,Ireland,UK
62920b37f70f528bb91f9373,In Dubious Battle,R,2016,6.1,3523,43,An activist gets caught up in the labor movement for farm workers in California during the 1930s.,110 min,,James Franco,Drama,Crime,Nat Wolff,James Franco,,English,USA,
62920b37f70f528bb91f9374,The Fabulous Baker Boys,R,1989,6.8,21178,85,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",114 min,,Steve Kloves,Drama,Comedy,Jeff Bridges,Michelle Pfeiffer,,English,USA,
62920b37f70f528bb91f9375,A Haunted House 2,R,2014,4.7,19160,17,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",86 min,,Michael Tiddes,Fantasy,Comedy,Marlon Wayans,Jaime Pressly,,English,USA,
62920b37f70f528bb91f9376,License to Wed,PG-13,2007,5.3,37301,25,A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.,91 min,,Ken Kwapis,Romance,Comedy,Robin Williams,Mandy Moore,,English,USA,Australia
62920b37f70f528bb91f9377,The Musketeer,PG-13,2001,4.9,13890,27,"Alexander Dumas' novel is updated with an eastern influence as D'Artagnan attempts to join the king's elite guards, the Royal Musketeers, and find the man who killed his parents.",104 min,,Peter Hyams,Adventure,Action,Catherine Deneuve,Mena Suvari,,English,Germany,Luxembourg
62920b37f70f528bb91f9378,An American Haunting,PG-13,2005,5.1,24331,38,Based on the true events of the only case in US History where a spirit caused the death of a man.,83 min,,Courtney Solomon,History,Drama,Donald Sutherland,Sissy Spacek,,English,UK,Canada
